drug_concept_id,drug_concept_name,vocabulary_id,concept_class_id,drug_concept_code,drug_class_name
40171559,Amlodipine 5 MG / Benazepril hydrochloride 20 MG Oral Capsule,RxNorm,Clinical Drug,898356,CCB
1318913,Nifedipine 40 MG Extended Release Oral Capsule,RxNorm,Clinical Drug,252192,CCB
1318912,Atenolol 50 MG / Nifedipine 20 MG Oral Capsule,RxNorm,Clinical Drug,251254,CCB
19134566,Nifedipine 40 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,844750,CCB
40232333,aliskiren 300 MG / Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,RxNorm,Clinical Drug,1050803,CCB
1719008,Osmotic 24 HR Nifedipine 60 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,1812013,CCB
19129155,Amlodipine 10 MG Disintegrating Oral Tablet,RxNorm,Clinical Drug,757674,CCB
19134558,Nifedipine 10 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,844741,CCB
19135441,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,RxNorm,Clinical Drug,848140,CCB
40165778,Enalapril Maleate 5 MG / Felodipine 2.5 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,858618,CCB
19134564,Nifedipine 10 MG Extended Release Oral Capsule,RxNorm,Clinical Drug,844748,CCB
974886,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,RxNorm,Clinical Drug,848151,CCB
19108217,Nifedipine 10 MG Sublingual Tablet,RxNorm,Clinical Drug,434570,CCB
40165781,Enalapril Maleate 5 MG / Felodipine 5 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,858621,CCB
19061252,Amlodipine 2.5 MG / benazepril 5 MG Oral Capsule,RxNorm,Clinical Drug,248267,CCB
1326021,Isradipine 2.5 MG Extended Release Oral Capsule,RxNorm,Clinical Drug,252211,CCB
19134902,Nisoldipine 17 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,845095,CCB
1319135,Nimodipine 0.2 MG/ML Injectable Solution,RxNorm,Clinical Drug,199491,CCB
19078726,Isradipine 10 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,311202,CCB
1353818,Felodipine 5 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,358334,CCB
40171553,Amlodipine 2.5 MG / Benazepril hydrochloride 10 MG Oral Capsule,RxNorm,Clinical Drug,898350,CCB
1326014,Isradipine 5 MG Oral Capsule,RxNorm,Clinical Drug,197849,CCB
19103937,nilvadipine 16 MG Extended Release Oral Capsule,RxNorm,Clinical Drug,412048,CCB
40171556,Amlodipine 5 MG / Benazepril hydrochloride 10 MG Oral Capsule,RxNorm,Clinical Drug,898353,CCB
974860,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet,RxNorm,Clinical Drug,848135,CCB
19073093,Amlodipine 10 MG Oral Tablet,RxNorm,Clinical Drug,308135,CCB
1332527,Amlodipine 5 MG / valsartan 160 MG Oral Tablet,RxNorm,Clinical Drug,722134,CCB
19122209,Amlodipine 5 MG / atorvastatin 20 MG Oral Tablet,RxNorm,Clinical Drug,597980,CCB
974858,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet,RxNorm,Clinical Drug,848131,CCB
42628859,Nicardipine hydrochloride 0.1 MG/ML Injection,RxNorm,Clinical Drug,1791343,CCB
1318164,Nicardipine 20 MG / Pyrithioxin 200 MG Oral Tablet,RxNorm,Clinical Drug,251274,CCB
19134541,Nifedipine 30 MG Extended Release Oral Capsule,RxNorm,Clinical Drug,844724,CCB
40232330,aliskiren 150 MG / Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG Oral Tablet,RxNorm,Clinical Drug,1050798,CCB
1319138,Nimodipine 10 MG Oral Tablet,RxNorm,Clinical Drug,246397,CCB
19127433,Amlodipine 5 MG / Olmesartan medoxomil 20 MG Oral Tablet,RxNorm,Clinical Drug,730869,CCB
42628863,Nicardipine hydrochloride 0.2 MG/ML Injection,RxNorm,Clinical Drug,1791349,CCB
40167846,Amlodipine 10 MG / telmisartan 80 MG Oral Tablet,RxNorm,Clinical Drug,876519,CCB
40165085,Nicardipine hydrochloride 30 MG Extended Release Oral Capsule,RxNorm,Clinical Drug,858590,CCB
19078727,Isradipine 5 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,311203,CCB
19011548,lacidipine 2 MG Oral Tablet,RxNorm,Clinical Drug,141902,CCB
40226375,aliskiren 150 MG / Amlodipine 5 MG Oral Tablet,RxNorm,Clinical Drug,1009220,CCB
1332494,Amlodipine 10 MG / atorvastatin 20 MG Oral Tablet,RxNorm,Clinical Drug,597967,CCB
1326015,Isradipine 2.5 MG Oral Tablet,RxNorm,Clinical Drug,199757,CCB
19073094,Amlodipine 2.5 MG Oral Tablet,RxNorm,Clinical Drug,308136,CCB
1332419,Amlodipine 5 MG Oral Tablet,RxNorm,Clinical Drug,197361,CCB
40167849,Amlodipine 5 MG / telmisartan 40 MG Oral Tablet,RxNorm,Clinical Drug,876524,CCB
40167843,Amlodipine 10 MG / telmisartan 40 MG Oral Tablet,RxNorm,Clinical Drug,876514,CCB
1319881,Nisoldipine 5 MG Oral Tablet,RxNorm,Clinical Drug,249717,CCB
19122210,Amlodipine 10 MG / atorvastatin 40 MG Oral Tablet,RxNorm,Clinical Drug,597990,CCB
1319905,Nisoldipine 40 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,311986,CCB
45892981,Amlodipine 10 MG / Perindopril arginine 14 MG Oral Tablet,RxNorm,Clinical Drug,1600716,CCB
19020064,Nitrendipine 40 MG Oral Tablet,RxNorm,Clinical Drug,251867,CCB
19107370,Nifedipine 50 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,431813,CCB
1318887,Nifedipine 20 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,246262,CCB
1318888,Nifedipine 33 MG Oral Tablet,RxNorm,Clinical Drug,248631,CCB
1332525,Amlodipine 10 MG / valsartan 160 MG Oral Tablet,RxNorm,Clinical Drug,722126,CCB
19102566,Amlodipine 5 MG / atorvastatin 80 MG Oral Tablet,RxNorm,Clinical Drug,404011,CCB
19020062,Nitrendipine 10 MG Oral Tablet,RxNorm,Clinical Drug,246473,CCB
43526896,Nimodipine 3 MG/ML Oral Solution,RxNorm,Clinical Drug,1423767,CCB
1332499,Amlodipine 5 MG / atorvastatin 40 MG Oral Tablet,RxNorm,Clinical Drug,597984,CCB
40165091,Nicardipine hydrochloride 45 MG Extended Release Oral Capsule,RxNorm,Clinical Drug,858584,CCB
40226394,aliskiren 300 MG / Amlodipine 5 MG Oral Tablet,RxNorm,Clinical Drug,1009320,CCB
1326020,Isradipine 5 MG Extended Release Oral Capsule,RxNorm,Clinical Drug,249887,CCB
42628865,Nicardipine hydrochloride 2.5 MG/ML Injection,RxNorm,Clinical Drug,1791356,CCB
19107612,Mefruside 12.5 MG / Nifedipine 20 MG Oral Tablet,RxNorm,Clinical Drug,432767,CCB
40165097,Nicardipine hydrochloride 60 MG Extended Release Oral Capsule,RxNorm,Clinical Drug,858596,CCB
40165095,Nicardipine hydrochloride 50 MG Extended Release Oral Capsule,RxNorm,Clinical Drug,859008,CCB
40165080,Nicardipine hydrochloride 20 MG Oral Capsule,RxNorm,Clinical Drug,858613,CCB
19101807,Nifedipine 30 MG Oral Tablet,RxNorm,Clinical Drug,391980,CCB
19108731,Amlodipine 5 MG Extended Release Oral Capsule,RxNorm,Clinical Drug,437440,CCB
19103832,Atenolol 25 MG / Nifedipine 10 MG Extended Release Oral Capsule,RxNorm,Clinical Drug,411852,CCB
1332495,Amlodipine 2.5 MG / atorvastatin 10 MG Oral Tablet,RxNorm,Clinical Drug,597971,CCB
40232342,aliskiren 300 MG / Amlodipine 5 MG / Hydrochlorothiazide 25 MG Oral Tablet,RxNorm,Clinical Drug,1050812,CCB
45892987,Amlodipine 2.5 MG / Perindopril arginine 3.5 MG Oral Tablet,RxNorm,Clinical Drug,1600724,CCB
19134908,Nisoldipine 34 MG Extended Release Oral Tablet,RxNorm,Clinical Drug,845101,CCB
19104028,mepirodipine 20 MG Extended Release Oral Capsule,RxNorm,Clinical Drug,412202,CCB
19017656,lercanidipine 10 MG Oral Tablet,RxNorm,Clinical Drug,153680,CCB
1326013,Isradipine 2.5 MG Oral Capsule,RxNorm,Clinical Drug,197848,CCB
1332496,Amlodipine 2.5 MG / atorvastatin 20 MG Oral Tablet,RxNorm,Clinical Drug,597974,CCB
19128152,Amlodipine 10 MG / atorvastatin 40 MG [Caduet],RxNorm,Branded Drug Comp,750205,CCB
19120546,Nifedipine 20 MG [Nifopress Retard],RxNorm,Branded Drug Comp,574065,CCB
19120547,Nifedipine 30 MG [Slofedipine XL],RxNorm,Branded Drug Comp,574066,CCB
19116934,Nifedipine 20 MG [Nimodrel MR 20],RxNorm,Branded Drug Comp,565045,CCB
19116740,Nifedipine 5 MG [Adalat],RxNorm,Branded Drug Comp,564788,CCB
19128148,Amlodipine 10 MG / atorvastatin 10 MG [Caduet],RxNorm,Branded Drug Comp,750197,CCB
45892992,Amlodipine 5 MG / Perindopril arginine 7 MG [Prestalia],RxNorm,Branded Drug Comp,1600729,CCB
19117025,Nifedipine 40 MG [Fortipine LA40],RxNorm,Branded Drug Comp,565173,CCB
19081867,Nisoldipine 10 MG [Sular],RxNorm,Branded Drug Comp,571773,CCB
19116991,Nisoldipine 10 MG [Syscor MR],RxNorm,Branded Drug Comp,565115,CCB
40168081,Nifedipine 30 MG [Nifediac],RxNorm,Branded Drug Comp,880432,CCB
40165780,Enalapril Maleate 5 MG / Felodipine 2.5 MG [Lexxel],RxNorm,Branded Drug Comp,858882,CCB
40171549,Amlodipine 10 MG / Benazepril hydrochloride 20 MG [Lotrel],RxNorm,Branded Drug Comp,898343,CCB
19113736,Nifedipine 60 MG [Nifediac],RxNorm,Branded Drug Comp,541601,CCB
40226396,aliskiren 300 MG / Amlodipine 5 MG [Tekamlo],RxNorm,Branded Drug Comp,1009322,CCB
19044936,Felodipine 10 MG [Plendil],RxNorm,Branded Drug Comp,563635,CCB
19071553,Nifedipine 30 MG [Afeditab CR],RxNorm,Branded Drug Comp,542721,CCB
19076413,Mibefradil 100 MG [Posicor],RxNorm,Branded Drug Comp,565376,CCB
43526898,Nimodipine 3 MG/ML [Nymalize],RxNorm,Branded Drug Comp,1423769,CCB
19129588,Nisoldipine 17 MG [Sular],RxNorm,Branded Drug Comp,763520,CCB
19115309,Nifedipine 10 MG [Calcipine],RxNorm,Branded Drug Comp,562980,CCB
19116587,Nifedipine 10 MG [Calanif],RxNorm,Branded Drug Comp,564572,CCB
19116817,Nifedipine 20 MG [Adipine MR 20],RxNorm,Branded Drug Comp,564909,CCB
40224174,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG [Tribenzor],RxNorm,Branded Drug Comp,999969,CCB
19117300,Nifedipine 10 MG [Vasad],RxNorm,Branded Drug Comp,565534,CCB
19120542,Nifedipine 20 MG [Nivaten Retard],RxNorm,Branded Drug Comp,574061,CCB
19120502,Nifedipine 20 MG [Nifedipress MR 20],RxNorm,Branded Drug Comp,574010,CCB
40165093,Nicardipine hydrochloride 45 MG [Cardene],RxNorm,Branded Drug Comp,858581,CCB
19116980,Nifedipine 10 MG [Cardilate MR],RxNorm,Branded Drug Comp,565101,CCB
19117146,Nifedipine 10 MG [Genalat Retard],RxNorm,Branded Drug Comp,565328,CCB
19120548,Nifedipine 60 MG [Slofedipine XL],RxNorm,Branded Drug Comp,574067,CCB
40165099,Nicardipine hydrochloride 60 MG [Cardene],RxNorm,Branded Drug Comp,858594,CCB
19020110,Amlodipine 10 MG / Olmesartan medoxomil 20 MG [Azor],RxNorm,Branded Drug Comp,744622,CCB
40224171,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG [Tribenzor],RxNorm,Branded Drug Comp,999993,CCB
19128164,Amlodipine 5 MG / atorvastatin 20 MG [Caduet],RxNorm,Branded Drug Comp,750229,CCB
19044935,Felodipine 5 MG [Plendil],RxNorm,Branded Drug Comp,563634,CCB
19128168,Amlodipine 5 MG / atorvastatin 80 MG [Caduet],RxNorm,Branded Drug Comp,750237,CCB
19127561,Amlodipine 5 MG / Olmesartan medoxomil 20 MG [Azor],RxNorm,Branded Drug Comp,744630,CCB
40232338,aliskiren 300 MG / Amlodipine 10 MG / Hydrochlorothiazide 25 MG [Amturnide],RxNorm,Branded Drug Comp,1050807,CCB
19112982,Nifedipine 60 MG [Adalat],RxNorm,Branded Drug Comp,491079,CCB
40232332,aliskiren 150 MG / Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG [Amturnide],RxNorm,Branded Drug Comp,1050800,CCB
19118469,Nifedipine 10 MG [Procardia],RxNorm,Branded Drug Comp,568505,CCB
19117604,Nifedipine 20 MG [Adalate LP],RxNorm,Branded Drug Comp,565910,CCB
19046451,Nifedipine 60 MG [Procardia],RxNorm,Branded Drug Comp,491292,CCB
19020166,Amlodipine 5 MG / Olmesartan medoxomil 40 MG [Azor],RxNorm,Branded Drug Comp,744634,CCB
19112984,Nifedipine 90 MG [Adalat],RxNorm,Branded Drug Comp,491087,CCB
19080313,Amlodipine 2.5 MG [Norvasc],RxNorm,Branded Drug Comp,572719,CCB
40165078,Nicardipine hydrochloride 2.5 MG/ML [Cardene],RxNorm,Branded Drug Comp,858608,CCB
19128162,Amlodipine 5 MG / atorvastatin 10 MG [Caduet],RxNorm,Branded Drug Comp,750225,CCB
19117065,Nifedipine 20 MG [Nifedotard 20MR],RxNorm,Branded Drug Comp,565225,CCB
19014793,Amlodipine 5 MG / valsartan 320 MG [Exforge],RxNorm,Branded Drug Comp,724893,CCB
19048140,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG [Exforge HCT],RxNorm,Branded Drug Comp,848142,CCB
19128150,Amlodipine 10 MG / atorvastatin 20 MG [Caduet],RxNorm,Branded Drug Comp,750201,CCB
19117161,lercanidipine 10 MG [Zanidip],RxNorm,Branded Drug Comp,565358,CCB
19117126,Nifedipine 10 MG [Angiopine MR],RxNorm,Branded Drug Comp,565305,CCB
19128158,Amlodipine 2.5 MG / atorvastatin 20 MG [Caduet],RxNorm,Branded Drug Comp,750217,CCB
19117299,Nifedipine 5 MG [Vasad],RxNorm,Branded Drug Comp,565533,CCB
19128154,Amlodipine 10 MG / atorvastatin 80 MG [Caduet],RxNorm,Branded Drug Comp,750209,CCB
40165070,Nicardipine hydrochloride 0.2 MG/ML [Cardene],RxNorm,Branded Drug Comp,858604,CCB
19116572,Nifedipine 20 MG [Nifelease],RxNorm,Branded Drug Comp,564549,CCB
19117147,Nifedipine 20 MG [Genalat Retard],RxNorm,Branded Drug Comp,565329,CCB
45892988,Amlodipine 2.5 MG / Perindopril arginine 3.5 MG [Prestalia],RxNorm,Branded Drug Comp,1600725,CCB
40168737,Isradipine 10 MG [Dynacirc],RxNorm,Branded Drug Comp,885731,CCB
19061715,Nifedipine 30 MG [Nifedical],RxNorm,Branded Drug Comp,491316,CCB
19128166,Amlodipine 5 MG / atorvastatin 40 MG [Caduet],RxNorm,Branded Drug Comp,750233,CCB
40167845,Amlodipine 10 MG / telmisartan 40 MG [Twynsta],RxNorm,Branded Drug Comp,876516,CCB
19116595,Nifedipine 5 MG [Calanif],RxNorm,Branded Drug Comp,564584,CCB
19048223,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG [Exforge HCT],RxNorm,Branded Drug Comp,848153,CCB
40167854,Amlodipine 5 MG / telmisartan 80 MG [Twynsta],RxNorm,Branded Drug Comp,876531,CCB
19080314,Amlodipine 5 MG [Norvasc],RxNorm,Branded Drug Comp,572722,CCB
40224168,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG [Tribenzor],RxNorm,Branded Drug Comp,999988,CCB
19117301,Nifedipine 10 MG [Calcilat],RxNorm,Branded Drug Comp,565535,CCB
19046429,Nifedipine 90 MG [Procardia],RxNorm,Branded Drug Comp,491278,CCB
40226377,aliskiren 150 MG / Amlodipine 5 MG [Tekamlo],RxNorm,Branded Drug Comp,1009251,CCB
19117302,Nifedipine 10 MG [Angiopine],RxNorm,Branded Drug Comp,565536,CCB
40171561,Amlodipine 5 MG / Benazepril hydrochloride 20 MG [Lotrel],RxNorm,Branded Drug Comp,898357,CCB
40168083,Nifedipine 90 MG [Nifediac],RxNorm,Branded Drug Comp,880436,CCB
19048136,Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG [Exforge HCT],RxNorm,Branded Drug Comp,848132,CCB
40224177,Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 40 MG [Tribenzor],RxNorm,Branded Drug Comp,999998,CCB
19038993,Nimodipine 30 MG [Nimotop],RxNorm,Branded Drug Comp,568519,CCB
19076412,Mibefradil 50 MG [Posicor],RxNorm,Branded Drug Comp,565375,CCB
19116960,Nifedipine 40 MG [Angiopine 40 LA],RxNorm,Branded Drug Comp,565074,CCB
42629414,clevidipine 0.5 MG/ML [Cleviprex],RxNorm,Branded Drug Comp,1790240,CCB
40171552,Amlodipine 10 MG / Benazepril hydrochloride 40 MG [Lotrel],RxNorm,Branded Drug Comp,898347,CCB
19014769,Amlodipine 10 MG / valsartan 320 MG [Exforge],RxNorm,Branded Drug Comp,724885,CCB
40171558,Amlodipine 5 MG / Benazepril hydrochloride 10 MG [Lotrel],RxNorm,Branded Drug Comp,898354,CCB
19117603,Nifedipine 20 MG [Nifensar XL],RxNorm,Branded Drug Comp,565909,CCB
19117212,Nifedipine 10 MG [Nifedipress MR 10],RxNorm,Branded Drug Comp,565427,CCB
40171555,Amlodipine 2.5 MG / Benazepril hydrochloride 10 MG [Lotrel],RxNorm,Branded Drug Comp,898351,CCB
19115858,Nifedipine 20 MG [Angiopine MR],RxNorm,Branded Drug Comp,563633,CCB
19020157,Nifedipine 10 MG [Adalat],RxNorm,Branded Drug Comp,562859,CCB
40167848,Amlodipine 10 MG / telmisartan 80 MG [Twynsta],RxNorm,Branded Drug Comp,876521,CCB
19117607,Nifedipine 20 MG [Coracten],RxNorm,Branded Drug Comp,565913,CCB
40232344,aliskiren 300 MG / Amlodipine 5 MG / Hydrochlorothiazide 25 MG [Amturnide],RxNorm,Branded Drug Comp,1050813,CCB
19120491,Nifedipine 20 MG [Coroday MR],RxNorm,Branded Drug Comp,573994,CCB
19014767,Amlodipine 10 MG / valsartan 160 MG [Exforge],RxNorm,Branded Drug Comp,724877,CCB
19116982,Nifedipine 20 MG [Tensipine MR 20],RxNorm,Branded Drug Comp,565103,CCB
19020162,Amlodipine 10 MG / Olmesartan medoxomil 40 MG [Azor],RxNorm,Branded Drug Comp,744626,CCB
19080315,Amlodipine 10 MG [Norvasc],RxNorm,Branded Drug Comp,572746,CCB
19048138,Amlodipine 10 MG / Hydrochlorothiazide 25 MG / valsartan 320 MG [Exforge HCT],RxNorm,Branded Drug Comp,848137,CCB
19117602,Nifedipine 20 MG [Adalat Retard 20],RxNorm,Branded Drug Comp,565908,CCB
19117070,Nifedipine 20 MG [Slofedipine],RxNorm,Branded Drug Comp,565231,CCB
40165089,Nicardipine hydrochloride 30 MG [Cardene],RxNorm,Branded Drug Comp,858588,CCB
40171564,Amlodipine 5 MG / Benazepril hydrochloride 40 MG [Lotrel],RxNorm,Branded Drug Comp,898360,CCB
19061714,Nifedipine 60 MG [Nifedical],RxNorm,Branded Drug Comp,491312,CCB
19116850,Nifedipine 10 MG [Adipine MR 10],RxNorm,Branded Drug Comp,564952,CCB
19134222,Nifedipine 60 MG [Adalat LA],RxNorm,Branded Drug Comp,844353,CCB
40165066,Nicardipine hydrochloride 0.1 MG/ML [Cardene],RxNorm,Branded Drug Comp,858600,CCB
19081869,Nisoldipine 30 MG [Sular],RxNorm,Branded Drug Comp,571778,CCB
19120471,Nifedipine 10 MG [Nivaten Retard],RxNorm,Branded Drug Comp,573967,CCB
19081870,Nisoldipine 40 MG [Sular],RxNorm,Branded Drug Comp,571779,CCB
19128156,Amlodipine 2.5 MG / atorvastatin 40 MG [Caduet],RxNorm,Branded Drug Comp,750213,CCB
40167851,Amlodipine 5 MG / telmisartan 40 MG [Twynsta],RxNorm,Branded Drug Comp,876526,CCB
19118473,Nifedipine 20 MG [Procardia],RxNorm,Branded Drug Comp,568509,CCB
19117608,Nifedipine 10 MG [Coracten],RxNorm,Branded Drug Comp,565916,CCB
19122287,Nifedipine 60 MG [Afeditab CR],RxNorm,Branded Drug Comp,602208,CCB
19115308,Nifedipine 5 MG [Calcipine],RxNorm,Branded Drug Comp,562979,CCB
19117606,Nifedipine 10 MG [Adalat Retard 10],RxNorm,Branded Drug Comp,565912,CCB
19117044,Nifedipine 20 MG [Adalat LA],RxNorm,Branded Drug Comp,565200,CCB
19128160,Amlodipine 2.5 MG / atorvastatin 10 MG [Caduet],RxNorm,Branded Drug Comp,750221,CCB
40226374,aliskiren 150 MG / Amlodipine 10 MG [Tekamlo],RxNorm,Branded Drug Comp,1009248,CCB
19115856,Nifedipine 5 MG [Angiopine],RxNorm,Branded Drug Comp,563631,CCB
19116624,Nifedipine 20 MG [Hypolar Retard 20],RxNorm,Branded Drug Comp,564617,CCB
19120539,Nifedipine 30 MG [Coracten XL],RxNorm,Branded Drug Comp,574053,CCB
19112980,Nifedipine 30 MG [Adalat],RxNorm,Branded Drug Comp,491071,CCB
19044937,Felodipine 2.5 MG [Plendil],RxNorm,Branded Drug Comp,565113,CCB
40224180,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG [Tribenzor],RxNorm,Branded Drug Comp,1000003,CCB
19048172,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG [Exforge HCT],RxNorm,Branded Drug Comp,848147,CCB
40232341,aliskiren 300 MG / Amlodipine 5 MG / Hydrochlorothiazide 12.5 MG [Amturnide],RxNorm,Branded Drug Comp,1050810,CCB
40232335,aliskiren 300 MG / Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG [Amturnide],RxNorm,Branded Drug Comp,1050804,CCB
19046430,Nifedipine 30 MG [Procardia],RxNorm,Branded Drug Comp,491288,CCB
19129614,Nisoldipine 34 MG [Sular],RxNorm,Branded Drug Comp,763590,CCB
19081891,Nisoldipine 8.5 MG [Sular],RxNorm,Branded Drug Comp,763498,CCB
19098344,Isradipine 2.5 MG [Dynacirc],RxNorm,Branded Drug Comp,567737,CCB
19071509,lercanidipine 20 MG [Lastolic],RxNorm,Branded Drug Comp,542684,CCB
19116981,Nifedipine 10 MG [Tensipine MR 10],RxNorm,Branded Drug Comp,565102,CCB
19115729,Nifedipine 20 MG [Cardilate MR],RxNorm,Branded Drug Comp,563462,CCB
19081893,Nisoldipine 25.5 MG [Sular],RxNorm,Branded Drug Comp,763575,CCB
19116885,Nifedipine 30 MG [Unipine XL],RxNorm,Branded Drug Comp,564997,CCB
40226393,aliskiren 300 MG / Amlodipine 10 MG [Tekamlo],RxNorm,Branded Drug Comp,1009317,CCB
19115857,Nifedipine 10 MG [Adalate],RxNorm,Branded Drug Comp,563632,CCB
19014791,Amlodipine 5 MG / valsartan 160 MG [Exforge],RxNorm,Branded Drug Comp,724889,CCB
19116935,Nifedipine 10 MG [Nimodrel MR 10],RxNorm,Branded Drug Comp,565046,CCB
19081868,Nisoldipine 20 MG [Sular],RxNorm,Branded Drug Comp,571777,CCB
45892983,Amlodipine 10 MG / Perindopril arginine 14 MG [Prestalia],RxNorm,Branded Drug Comp,1600718,CCB
19120540,Nifedipine 60 MG [Coracten XL],RxNorm,Branded Drug Comp,574054,CCB
40165783,Enalapril Maleate 5 MG / Felodipine 5 MG [Lexxel],RxNorm,Branded Drug Comp,858890,CCB
19117605,Nifedipine 20 MG [Adalat AR],RxNorm,Branded Drug Comp,565911,CCB
19098343,Isradipine 5 MG [Dynacirc],RxNorm,Branded Drug Comp,567736,CCB
40165083,Nicardipine hydrochloride 20 MG [Cardene],RxNorm,Branded Drug Comp,858614,CCB
19115260,Nifedipine 20 MG [Adalat],RxNorm,Branded Drug Comp,562860,CCB
40063053,Mibefradil Oral Tablet [Posicor],RxNorm,Branded Drug Form,368382,CCB
40068432,Nifedipine Extended Release Oral Tablet [Angiopine MR],RxNorm,Branded Drug Form,380874,CCB
40068430,Nifedipine Extended Release Oral Tablet [Adipine MR 10],RxNorm,Branded Drug Form,380870,CCB
40160343,Amlodipine / Hydrochlorothiazide / valsartan Oral Tablet [Exforge HCT],RxNorm,Branded Drug Form,848148,CCB
42629415,clevidipine Injection [Cleviprex],RxNorm,Branded Drug Form,1790241,CCB
40068434,Nifedipine Extended Release Oral Tablet [Coroday MR],RxNorm,Branded Drug Form,380878,CCB
40068781,Nifedipine Extended Release Oral Tablet [Nifensar XL],RxNorm,Branded Drug Form,380890,CCB
40068771,Nifedipine Extended Release Oral Capsule [Coracten XL],RxNorm,Branded Drug Form,380876,CCB
40068433,Nifedipine Extended Release Oral Tablet [Cardilate MR],RxNorm,Branded Drug Form,380875,CCB
40165748,Enalapril / Felodipine Extended Release Oral Tablet [Lexxel],RxNorm,Branded Drug Form,858883,CCB
40069552,Nisoldipine Extended Release Oral Tablet [Sular],RxNorm,Branded Drug Form,370027,CCB
40069151,Nifedipine Oral Capsule [Calanif],RxNorm,Branded Drug Form,366482,CCB
40224154,Amlodipine / Hydrochlorothiazide / olmesartan Oral Tablet [Tribenzor],RxNorm,Branded Drug Form,999970,CCB
40068775,Nifedipine Extended Release Oral Tablet [Angiopine 40 LA],RxNorm,Branded Drug Form,380873,CCB
